gene_id	TCGA-BH-A1F8-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F8-11B-21R-A13Q-07
STEAP1|26872	111.6898	STEAP1|26872	620.7688
STEAP2|261729	246.8171	STEAP2|261729	1242.685
STEAP3|55240	748.5532	STEAP3|55240	1710.8434
STEAP4|79689	522.8588	STEAP4|79689	4274.2398
STIL|6491	509.5486	STIL|6491	99.8279
STIM1|6786	1691.2616	STIM1|6786	1773.953
STIM2|57620	493.9236	STIM2|57620	703.385
STIP1|10963	3393.2292	STIP1|10963	1787.7223
STK10|6793	399.8843	STK10|6793	627.6535
STK11IP|114790	265.9144	STK11IP|114790	288.5829
STK11|6794	189.8148	STK11|6794	651.7499
STK16|8576	569.7338	STK16|8576	564.5439
STK17A|9263	508.9699	STK17A|9263	679.2886
STK17B|9262	1075.5208	STK17B|9262	1395.2955
STK19|8859	231.1574	STK19|8859	285.8979
STK24|8428	2044.2708	STK24|8428	2340.7917
STK25|10494	1021.7014	STK25|10494	1268.5026
STK31|56164	81.3079	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	STK32A|202374	11.4745
STK32B|55351	763.5995	STK32B|55351	289.7303
STK32C|282974	46.0069	STK32C|282974	66.7757
lowly_expressed	lowly_expressed	STK33|65975	8.0321
STK35|140901	1923.6111	STK35|140901	849.1107
STK36|27148	844.3287	STK36|27148	495.1234
STK38L|23012	1967.3032	STK38L|23012	1014.3431
STK38|11329	2416.0879999999997	STK38|11329	1118.7608
STK39|27347	2274.0162	STK39|27347	625.3586
STK3|6788	922.7431	STK3|6788	711.4171
STK40|83931	543.4028	STK40|83931	1284.5668
STK4|6789	1882.8125	STK4|6789	790.5909
STMN1|3925	2015.3356	STMN1|3925	1506.0241
STMN2|11075	15.3356	STMN2|11075	30.9811
STMN3|50861	233.7963	STMN3|50861	833.0465
STOML1|9399	147.5694	STOML1|9399	192.1974
STOML2|30968	752.3148	STOML2|30968	1273.0924
STOM|2040	3778.0671	STOM|2040	9368.9042
STON1-GTF2A1L|286749	8.7355	STON1-GTF2A1L|286749	9.4951
STON1|11037	309.5515	STON1|11037	846.6839
STON2|85439	152.4884	STON2|85439	328.1698
STOX1|219736	31.8287	STOX1|219736	197.3609
STOX2|56977	46.0069	STOX2|56977	52.7826
STRA13|201254	229.1667	STRA13|201254	250.1434
STRA6|64220	156.25	STRA6|64220	19.5066
STRADA|92335	415.5093	STRADA|92335	613.3104
STRADB|55437	664.9306	STRADB|55437	242.685
STRAP|11171	5540.7986	STRAP|11171	2283.4194
STRBP|55342	1539.9306	STRBP|55342	551.3483
STRC|161497	5.787000000000001	STRC|161497	10.3729
STRN3|29966	1111.4005	STRN3|29966	843.9472
STRN4|29888	904.5139	STRN4|29888	1248.996
STRN|6801	832.7546	STRN|6801	387.2633
STS|412	1228.0093	STS|412	782.5588
STT3A|3703	3391.2037	STT3A|3703	2897.3035
STT3B|201595	2856.7708	STT3B|201595	1892.14
STUB1|10273	544.0075	STUB1|10273	860.8606
STX10|8677	34.4329	STX10|8677	176.7068
STX11|8676	53.2407	STX11|8676	254.7332
STX12|23673	1383.3912	STX12|23673	1886.4028
STX16|8675	2113.7153	STX16|8675	1779.6902
STX17|55014	1115.162	STX17|55014	1048.7665
STX18|53407	418.4028	STX18|53407	558.8067
lowly_expressed	lowly_expressed	STX19|415117	56.7986
STX1A|6804	49.4676	STX1A|6804	55.0143
STX1B|112755	29.2245	STX1B|112755	32.7022
STX2|2054	361.4005	STX2|2054	363.167
STX3|6809	1432.2917	STX3|6809	691.9105
STX4|6810	180.5556	STX4|6810	494.5496
STX5|6811	568.8657	STX5|6811	1112.4498
STX6|10228	1288.1568	STX6|10228	1089.4836
STX7|8417	1893.5185	STX7|8417	1663.7979999999998
STX8|9482	168.6921	lowly_expressed	lowly_expressed
STXBP1|6812	145.8333	STXBP1|6812	896.7298
STXBP2|6813	558.4491	STXBP2|6813	628.8009
STXBP3|6814	1212.6736	STXBP3|6814	1275.3873
STXBP4|252983	243.9236	STXBP4|252983	132.5301
STXBP5L|9515	5.4977	lowly_expressed	lowly_expressed
STXBP5|134957	821.1603	STXBP5|134957	493.8784
STXBP6|29091	23.1481	STXBP6|29091	60.24100000000001
STYK1|55359	468.4606	STYK1|55359	96.9593
STYXL1|51657	858.2176	STYXL1|51657	387.8371
STYX|6815	791.0880000000001	STYX|6815	615.6053
SUB1|10923	5598.669	SUB1|10923	4072.8629
SUCLA2|8803	917.0110000000001	SUCLA2|8803	1083.7808
SUCLG1|8802	2810.1852	SUCLG1|8802	2053.3563
SUCLG2|8801	1496.5278	SUCLG2|8801	1436.6036
SUCNR1|56670	6.9444	SUCNR1|56670	14.9168
SUDS3|64426	2202.5463	SUDS3|64426	1428.5714
SUFU|51684	374.1319	SUFU|51684	659.2083
SUGT1L1|283507	44.6586	SUGT1L1|283507	69.4148
lowly_expressed	lowly_expressed	SUGT1P1|441394	6.311
SUGT1|10910	1013.5995	SUGT1|10910	518.646
SULF1|23213	6486.9792	SULF1|23213	2087.7797
SULF2|55959	2117.7662	SULF2|55959	3681.5835
SULT1A1|6817	1237.2685	SULT1A1|6817	340.218
SULT1A2|6799	144.0972	SULT1A2|6799	16.637999999999998
SULT1A3|6818	320.5845	SULT1A3|6818	444.9455
SULT1C2|6819	145.2546	lowly_expressed	lowly_expressed
SULT1C4|27233	37.037	SULT1C4|27233	76.3052
SULT2B1|6820	503.4722	SULT2B1|6820	168.6747
SULT4A1|25830	22.8588	SULT4A1|25830	20.0803
SUMF1|285362	644.6759	SUMF1|285362	1316.1216
SUMF2|25870	1447.9167	SUMF2|25870	2284.5668
SUMO1P3|474338	336.8056	SUMO1P3|474338	186.4601
SUMO1|7341	4714.9884	SUMO1|7341	1936.8904
SUMO2|6613	4479.456	SUMO2|6613	3204.8193
SUMO3|6612	4541.088	SUMO3|6612	2253.5858
SUN1|23353	1296.5856	SUN1|23353	3012.6219
SUN2|25777	597.2222	SUN2|25777	3456.6839
SUOX|6821	1024.3056	SUOX|6821	563.9702
SUPT16H|11198	3191.5509	SUPT16H|11198	3017.7854
SUPT3H|8464	140.9144	SUPT3H|8464	149.7418
SUPT4H1|6827	2014.3895	SUPT4H1|6827	1167.3896
SUPT5H|6829	1019.9653	SUPT5H|6829	1733.7923
SUPT6H|6830	2456.5972	SUPT6H|6830	2259.8967
SUPT7L|9913	1372.6852	SUPT7L|9913	939.7589999999999
SUPV3L1|6832	468.1713	SUPV3L1|6832	504.3029
SURF1|6834	532.9861	SURF1|6834	711.9908
SURF2|6835	17.9398	SURF2|6835	122.2031
SURF4|6836	6041.956	SURF4|6836	4741.8244
SURF6|6838	106.7708	SURF6|6838	470.4532
SUSD1|64420	311.0532	SUSD1|64420	217.4412
SUSD2|56241	83.912	SUSD2|56241	305.2209
SUSD3|203328	155.6713	SUSD3|203328	343.6604
SUSD4|55061	1538.1944	SUSD4|55061	294.8939
SUSD5|26032	28.3565	SUSD5|26032	40.7344
SUV39H1|6839	252.6042	SUV39H1|6839	192.7711
SUV39H2|79723	346.3542	SUV39H2|79723	162.9375
SUV420H1|51111	912.3264	SUV420H1|51111	1367.183
SUV420H2|84787	45.7176	SUV420H2|84787	95.2381
SUZ12P|440423	202.5463	SUZ12P|440423	170.3959
SUZ12|23512	2708.9120000000003	SUZ12|23512	1013.7694
SV2A|9900	33.2755	SV2A|9900	131.9564
SV2B|9899	7.5231	SV2B|9899	213.4251
SVEP1|79987	169.7078	SVEP1|79987	6752.0482
SVIL|6840	400.0839	SVIL|6840	3552.3351
SVIP|258010	913.7731	SVIP|258010	374.0677
lowly_expressed	lowly_expressed	SVOPL|136306	38.4395
SWAP70|23075	1670.7176	SWAP70|23075	2966.724
SYAP1|94056	6087.3843	SYAP1|94056	1044.1767
SYBU|55638	1967.9774	SYBU|55638	705.0488
lowly_expressed	lowly_expressed	SYCE1L|100130958	21.8015
lowly_expressed	lowly_expressed	SYCE1|93426	9.1452
SYCE2|256126	6.3657	SYCE2|256126	6.8847
SYCP2|10388	569.4444	SYCP2|10388	329.89099999999996
SYDE1|85360	82.4653	SYDE1|85360	464.716
SYDE2|84144	126.4468	SYDE2|84144	251.2909
SYF2|25949	568.8657	SYF2|25949	1304.6472
SYK|6850	679.9769	SYK|6850	571.4286
SYMPK|8189	1504.6296	SYMPK|8189	1161.2163
SYN1|6853	21.1227	SYN1|6853	9.1796
SYN2|6854	6.9444	SYN2|6854	212.8514
SYN3|8224	8.6806	lowly_expressed	lowly_expressed
SYNCRIP|10492	8196.1806	SYNCRIP|10492	4781.9851
SYNC|81493	141.8316	SYNC|81493	252.6563
SYNE1|23345	737.2685	SYNE1|23345	2086.0585
SYNE2|23224	1651.6204	SYNE2|23224	4166.9535
SYNGAP1|8831	320.0231	SYNGAP1|8831	394.148
SYNGR1|9145	184.2998	SYNGR1|9145	890.2008
SYNGR2|9144	6246.8171	SYNGR2|9144	2285.1406
SYNGR3|9143	23.1481	lowly_expressed	lowly_expressed
SYNJ1|8867	875.8681	SYNJ1|8867	372.9203
SYNJ2BP|55333	1821.4699	SYNJ2BP|55333	1526.6781
SYNJ2|8871	2006.9444	SYNJ2|8871	731.4974
SYNM|23336	322.0486	SYNM|23336	18597.2461
SYNPO2L|79933	13.0208	SYNPO2L|79933	30.9811
SYNPO2|171024	296.5856	SYNPO2|171024	5652.3236
SYNPO|11346	642.0718	SYNPO|11346	3069.9943
SYNRG|11276	1618.6343	SYNRG|11276	1211.1302
SYPL1|6856	5116.6088	SYPL1|6856	3776.2478
lowly_expressed	lowly_expressed	SYPL2|284612	25.2438
SYP|6855	20.2546	SYP|6855	22.9489
SYS1-DBNDD2|767557	31.3166	SYS1-DBNDD2|767557	55.1234
SYS1|90196	1565.6134	SYS1|90196	955.9839
SYT11|23208	169.8495	SYT11|23208	514.0562
SYT12|91683	72.0486	SYT12|91683	390.7057
SYT13|57586	7432.0023	SYT13|57586	32.1285
SYT15|83849	17.6505	SYT15|83849	362.0195
SYT17|51760	648.4375	SYT17|51760	113.5972
SYT1|6857	352.1412	SYT1|6857	96.9593
lowly_expressed	lowly_expressed	SYT2|127833	9.1796
SYT3|84258	7.5231	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SYT6|148281	37.292
SYT7|9066	1863.4259	SYT7|9066	876.0757
lowly_expressed	lowly_expressed	SYT8|90019	393.5743
SYT9|143425	158.5648	SYT9|143425	49.9139
SYTL1|84958	182.581	SYTL1|84958	496.8445
SYTL2|54843	5083.044	SYTL2|54843	1088.9271
SYTL3|94120	76.3889	SYTL3|94120	189.9025
SYTL4|94121	324.6528	SYTL4|94121	476.7642
SYTL5|94122	267.0718	SYTL5|94122	118.18700000000001
SYVN1|84447	1217.8819	SYVN1|84447	1425.1291
TAB1|10454	206.6146	TAB1|10454	553.8612
TAB2|23118	4257.2338	TAB2|23118	2722.3178
TAB3|257397	1581.0185	TAB3|257397	841.6523
lowly_expressed	lowly_expressed	TAC1|6863	12.0482
TACC1|6867	846.3542	TACC1|6867	5459.5525
TACC2|10579	786.7477	TACC2|10579	967.2978
TACC3|10460	213.2523	TACC3|10460	223.1784
TACO1|51204	370.3704	TACO1|51204	269.65
lowly_expressed	lowly_expressed	TACR1|6869	528.3993
TACR2|6865	15.3356	TACR2|6865	21.2278
TACSTD2|4070	2382.8125	TACSTD2|4070	5656.9134
TADA1|117143	576.0995	TADA1|117143	320.1377
TADA2A|6871	153.3565	TADA2A|6871	204.2456
TADA2B|93624	620.6597	TADA2B|93624	981.6408
TADA3|10474	592.691	TADA3|10474	1448.7608
TAF10|6881	1026.6204	TAF10|6881	602.9834
TAF11|6882	826.0995	TAF11|6882	578.887
TAF12|6883	302.3727	TAF12|6883	355.1348
TAF13|6884	179.1088	TAF13|6884	227.1945
TAF15|8148	985.2431	TAF15|8148	1411.9334
TAF1A|9015	131.0764	TAF1A|9015	87.7797
TAF1B|9014	586.5162	TAF1B|9014	302.926
TAF1C|9013	217.0139	TAF1C|9013	655.1922
TAF1D|79101	448.4172	TAF1D|79101	834.4693
TAF1L|138474	40.2199	lowly_expressed	lowly_expressed
TAF1|6872	1448.7847	TAF1|6872	1356.856
TAF2|6873	1480.0347	TAF2|6873	647.7338
TAF3|83860	206.3079	TAF3|83860	207.1142
TAF4B|6875	184.6065	TAF4B|6875	300.0574
TAF4|6874	721.0648	TAF4|6874	405.6225
TAF5L|27097	905.0926	TAF5L|27097	666.6667
TAF5|6877	96.0648	TAF5|6877	95.8118
TAF6L|10629	59.8958	TAF6L|10629	174.4119
TAF6|6878	676.3918	TAF6|6878	888.1239
lowly_expressed	lowly_expressed	TAF7L|54457	5.7372
TAF7|6879	4755.787	TAF7|6879	2844.5209
TAF8|129685	445.0231	TAF8|129685	580.6081
TAF9B|51616	2216.7245	TAF9B|51616	941.4802
TAF9|6880	2171.6725	TAF9|6880	1189.9025
TAGAP|117289	85.3588	TAGAP|117289	211.1302
TAGLN2|8407	14729.1667	TAGLN2|8407	9313.253
TAGLN|6876	2201.4439	TAGLN|6876	27175.938
TAL1|6886	26.331	TAL1|6886	298.9099
TALDO1|6888	3704.5718	TALDO1|6888	2016.0643
TANC1|85461	1221.9329	TANC1|85461	1453.8153
TANC2|26115	2244.2129999999997	TANC2|26115	597.2461
TANK|10010	1285.8796	TANK|10010	3195.6397
TAOK1|57551	915.2199	TAOK1|57551	421.6867
TAOK2|9344	599.8264	TAOK2|9344	1104.9914
TAOK3|51347	1164.0625	TAOK3|51347	1113.5972
TAP1|6890	3536.1690000000003	TAP1|6890	1196.2134
TAP2|6891	1584.7801	TAP2|6891	1190.895
TAPBPL|55080	322.6302	TAPBPL|55080	479.8394
TAPBP|6892	6700.2315	TAPBP|6892	3044.7504
TAPT1|202018	625.2894	TAPT1|202018	765.3471
TARBP1|6894	643.5185	TARBP1|6894	560.5278
TARBP2|6895	282.1181	TARBP2|6895	296.615
TARDBP|23435	3455.4398	TARDBP|23435	2965.5766
TARP|445347	3234.375	TARP|445347	12.6219
TARS2|80222	505.4977	TARS2|80222	444.6357
TARSL2|123283	400.1736	TARSL2|123283	335.6282
TARS|6897	4266.2037	TARS|6897	1434.3087
TAS2R14|50840	7.419	lowly_expressed	lowly_expressed
TAS2R20|259295	26.9097	TAS2R20|259295	20.654
TAS2R31|259290	6.9444	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TAS2R5|54429	5.1635
TASP1|55617	373.8426	TASP1|55617	330.4647
TATDN1|83940	436.3426	TATDN1|83940	511.7613
TATDN2|9797	835.0694	TATDN2|9797	1274.8135
TATDN3|128387	497.9745	TATDN3|128387	355.7085
lowly_expressed	lowly_expressed	TAT|6898	44.1767
TAX1BP1|8887	4373.2639	TAX1BP1|8887	3718.3018
TAX1BP3|30851	1148.0845	TAX1BP3|30851	2284.2169
TAZ|6901	144.3866	TAZ|6901	278.0092
TBC1D10A|83874	170.4109	TBC1D10A|83874	501.3483
TBC1D10B|26000	1208.3333	TBC1D10B|26000	792.3121
TBC1D10C|374403	10.4167	TBC1D10C|374403	43.603
TBC1D12|23232	764.1782	TBC1D12|23232	435.4561
TBC1D13|54662	238.1366	TBC1D13|54662	1195.6397
TBC1D14|57533	448.4954	TBC1D14|57533	2450.3729
TBC1D15|64786	1925.3472	TBC1D15|64786	1557.0855
TBC1D16|125058	173.9005	TBC1D16|125058	405.0488
TBC1D17|79735	516.3281	TBC1D17|79735	932.7367
TBC1D19|55296	218.4606	TBC1D19|55296	110.1549
TBC1D1|23216	956.3079	TBC1D1|23216	1298.9099
TBC1D20|128637	2816.8403	TBC1D20|128637	1393.5743
TBC1D22A|25771	143.2292	TBC1D22A|25771	484.7963
TBC1D22B|55633	566.7853	TBC1D22B|55633	428.1698
TBC1D23|55773	1548.3218	TBC1D23|55773	913.9415
TBC1D24|57465	111.1111	TBC1D24|57465	280.8032
TBC1D25|4943	431.1343	TBC1D25|4943	527.2519
TBC1D2B|23102	846.6435	TBC1D2B|23102	1730.35
TBC1D2|55357	210.9375	TBC1D2|55357	469.8795
TBC1D3B|414059	35.8796	TBC1D3B|414059	90.6483
TBC1D3C|414060	7.2338	TBC1D3C|414060	22.3752
TBC1D3|729873	218.55900000000003	TBC1D3|729873	197.86
TBC1D4|9882	309.8958	TBC1D4|9882	2363.167
TBC1D5|9779	1041.6667	TBC1D5|9779	2049.3402
TBC1D7|51256	607.0833	TBC1D7|51256	207.1142
TBC1D8B|54885	637.1528	TBC1D8B|54885	354.5611
TBC1D8|11138	950.2315	TBC1D8|11138	712.5645
TBC1D9B|23061	3067.4190000000003	TBC1D9B|23061	3220.3098
TBC1D9|23158	6879.919	TBC1D9|23158	3581.1819
TBCA|6902	2860.5324	TBCA|6902	1171.5433
TBCB|1155	711.9329	TBCB|1155	642.226
TBCCD1|55171	463.83099999999996	TBCCD1|55171	294.3201
TBCC|6903	567.1296	TBCC|6903	441.1933
TBCD|6904	1283.7211	TBCD|6904	1346.1847
TBCEL|219899	982.0602	lowly_expressed	lowly_expressed
TBCE|6905	896.0677	TBCE|6905	263.3792
TBCK|93627	571.3831	TBCK|93627	500.0918
TBK1|29110	1538.7731	TBK1|29110	776.2478
TBKBP1|9755	17.3611	TBKBP1|9755	243.2587
TBL1XR1|79718	4710.9375	TBL1XR1|79718	2671.2565
TBL1X|6907	2506.9444	TBL1X|6907	878.9443
TBL2|26608	1894.3866	TBL2|26608	644.2915
TBL3|10607	364.5833	TBL3|10607	635.1119
TBPL1|9519	304.6875	TBPL1|9519	271.9449
TBP|6908	370.08099999999996	TBP|6908	367.7567
TBRG1|84897	594.0394	TBRG1|84897	995.2610000000001
TBRG4|9238	560.1852	TBRG4|9238	769.9484
TBX15|6913	97.8009	TBX15|6913	344.8078
TBX18|9096	90.2778	TBX18|9096	194.4923
TBX19|9095	38.2031	TBX19|9095	71.1474
TBX1|6899	197.6273	TBX1|6899	80.895
TBX21|30009	5.787000000000001	TBX21|30009	26.3913
TBX22|50945	14.1782	TBX22|50945	10.327
TBX2|6909	38.7731	TBX2|6909	191.6236
TBX3|6926	2804.1088	TBX3|6926	2172.6908
TBX5|6910	71.1806	TBX5|6910	123.3505
TBX6|6911	5.2083	TBX6|6911	26.3913
TBXA2R|6915	21.9907	TBXA2R|6915	41.3081
TBXAS1|6916	161.16899999999998	TBXAS1|6916	244.9799
TC2N|123036	3000.0	TC2N|123036	3007.4584
TCEA1|6917	2784.7222	TCEA1|6917	1497.9920000000002
TCEA2|6919	186.3426	TCEA2|6919	294.3201
TCEA3|6920	1009.2593	TCEA3|6920	689.6156
TCEAL1|9338	1619.7917	TCEAL1|9338	705.1061
lowly_expressed	lowly_expressed	TCEAL2|140597	85.4848
TCEAL3|85012	346.3542	TCEAL3|85012	449.2255
TCEAL4|79921	2211.8056	TCEAL4|79921	2183.0178
lowly_expressed	lowly_expressed	TCEAL5|340543	55.6512
TCEAL6|158931	6.9444	TCEAL6|158931	23.5227
TCEAL7|56849	21.7014	TCEAL7|56849	266.7814
TCEAL8|90843	1652.4884	TCEAL8|90843	1247.8485
TCEANC|170082	166.956	TCEANC|170082	61.9621
TCEB1|6921	1417.5347	TCEB1|6921	471.027
TCEB2|6923	1104.1667	TCEB2|6923	1206.5404
TCEB3|6924	1953.5503	TCEB3|6924	1307.7797
TCERG1|10915	1433.4491	TCERG1|10915	1004.0161
TCF12|6938	2462.6736	TCF12|6938	1977.6248
lowly_expressed	lowly_expressed	TCF15|6939	27.5387
TCF19|6941	969.6181	TCF19|6941	347.1027
TCF20|6942	748.5532	TCF20|6942	1034.4234
lowly_expressed	lowly_expressed	TCF21|6943	10.9007
TCF25|22980	623.8426	TCF25|22980	1924.2685
TCF3|6929	420.1389	TCF3|6929	997.7051
TCF4|6925	1454.8611	TCF4|6925	3244.4062
TCF7L1|83439	97.8009	TCF7L1|83439	1449.2255
TCF7L2|6934	484.0856	TCF7L2|6934	1401.0327
TCF7|6932	99.8264	TCF7|6932	619.6213
TCFL5|10732	475.9838	TCFL5|10732	407.3437
TCHH|7062	5.787000000000001	lowly_expressed	lowly_expressed
TCHP|84260	308.7413	TCHP|84260	286.288
TCIRG1|10312	496.2384	TCIRG1|10312	650.0287
TCL1B|9623	188.9468	lowly_expressed	lowly_expressed
TCN1|6947	29.2245	TCN1|6947	2000.0
TCN2|6948	204.8611	TCN2|6948	1249.5697
TCOF1|6949	449.6528	TCOF1|6949	664.9455
TCP10L|140290	6.4525	TCP10L|140290	9.3517
TCP11L1|55346	192.1557	TCP11L1|55346	206.0413
TCP11L2|255394	164.6412	TCP11L2|255394	327.0224
TCP1|6950	10256.5422	TCP1|6950	3672.2719
TCTA|6988	1756.6551	TCTA|6988	884.1079
TCTE3|6991	58.4491	TCTE3|6991	24.6701
TCTEX1D1|200132	7.5231	TCTEX1D1|200132	22.9489
TCTEX1D2|255758	144.9653	TCTEX1D2|255758	111.3024
TCTN1|79600	1263.8889	TCTN1|79600	681.7958
TCTN2|79867	532.6968	TCTN2|79867	467.0109
TCTN3|26123	2348.669	TCTN3|26123	1201.9507
lowly_expressed	lowly_expressed	TDGF1|6997	20.0803
TDG|6996	1083.3333	TDG|6996	413.0809
TDO2|6999	80.1505	lowly_expressed	lowly_expressed
TDP1|55775	376.4468	TDP1|55775	398.1641
TDP2|51567	1438.6574	TDP2|51567	768.7894
lowly_expressed	lowly_expressed	TDRD10|126668	55.0775
TDRD12|91646	26.9647	TDRD12|91646	14.5152
TDRD3|81550	479.7454	TDRD3|81550	477.3379
TDRD5|163589	249.4213	TDRD5|163589	108.4337
TDRD6|221400	7.2338	TDRD6|221400	17.2117
TDRD7|23424	1052.3727	TDRD7|23424	424.5554
lowly_expressed	lowly_expressed	TDRD9|122402	6.8847
TDRKH|11022	863.1366	TDRKH|11022	328.7435
TEAD1|7003	1682.2917	TEAD1|7003	2212.2777
TEAD2|8463	1081.0185	TEAD2|8463	947.7912
TEAD3|7005	555.2662	TEAD3|7005	721.1704
TEAD4|7004	107.0602	TEAD4|7004	156.6265
TECPR1|25851	54.3981	TECPR1|25851	215.72
TECPR2|9895	356.4815	TECPR2|9895	967.8715
TECR|9524	1008.1019	TECR|9524	1208.8353
TECTA|7007	39.6412	TECTA|7007	12.0482
TEC|7006	23.4375	TEC|7006	28.1124
TEF|7008	233.5069	TEF|7008	1681.0098
lowly_expressed	lowly_expressed	TEKT2|27285	13.1956
lowly_expressed	lowly_expressed	TEKT3|64518	13.1956
TEKT4|150483	6.9444	lowly_expressed	lowly_expressed
TEK|7010	176.2153	TEK|7010	927.7108
TELO2|9894	103.8773	TELO2|9894	318.4165
TENC1|23371	531.5394	TENC1|23371	3516.9248
TEP1|7011	546.0069	TEP1|7011	777.3953
lowly_expressed	lowly_expressed	TEPP|374739	12.6219
TERF1|7013	845.7755	TERF1|7013	635.1119
TERF2IP|54386	1413.7731	TERF2IP|54386	1562.249
TERF2|7014	998.2639	TERF2|7014	596.6724
lowly_expressed	lowly_expressed	TESC|54997	94.0906
TESK1|7016	382.2338	TESK1|7016	754.4464
TESK2|10420	379.3403	TESK2|10420	344.2341
TES|26136	2600.3877	TES|26136	2593.6087
TET1|80312	41.3773	TET1|80312	72.2892
TET2|54790	623.2639	TET2|54790	811.245
TET3|200424	868.0556	TET3|200424	487.0912
TEX10|54881	311.3426	TEX10|54881	498.5657
TEX11|56159	6.0764	lowly_expressed	lowly_expressed
TEX14|56155	30.9606	TEX14|56155	9.7533
TEX261|113419	4726.5625	TEX261|113419	2294.8939
TEX264|51368	541.956	TEX264|51368	769.3632
TEX2|55852	2478.0093	TEX2|55852	2160.0688
TEX9|374618	169.8495	TEX9|374618	113.5972
TFAM|7019	1179.6875	TFAM|7019	744.1193
TFAP2A|7020	3318.8571	TFAP2A|7020	1461.8072
lowly_expressed	lowly_expressed	TFAP2B|7021	779.6902
TFAP2C|7022	1627.0255	TFAP2C|7022	2082.0425
lowly_expressed	lowly_expressed	TFAP2E|339488	15.4905
TFAP4|7023	127.3148	TFAP4|7023	169.8221
TFB1M|51106	318.8657	TFB1M|51106	148.0207
TFB2M|64216	682.2917	TFB2M|64216	374.0677
TFCP2L1|29842	1044.8495	TFCP2L1|29842	1657.4871
TFCP2|7024	78.125	TFCP2|7024	639.7017
TFDP1|7027	1430.5556	TFDP1|7027	1625.9323
TFDP2|7029	495.3704	TFDP2|7029	344.2341
lowly_expressed	lowly_expressed	TFDP3|51270	9.1796
TFE3|7030	1072.338	TFE3|7030	1514.0562
TFEB|7942	60.7639	TFEB|7942	261.0442
TFEC|22797	156.5394	TFEC|22797	71.7154
TFF1|7031	175.9259	TFF1|7031	181.8703
TFF3|7033	315.9722	TFF3|7033	491.1073
TFG|10342	5947.6273	TFG|10342	1837.0625
TFIP11|24144	524.158	TFIP11|24144	756.202
TFPI2|7980	32.9861	TFPI2|7980	191.0499
TFPI|7035	187.7894	TFPI|7035	1918.5313
TFPT|29844	29.4907	TFPT|29844	133.0006
TFRC|7037	5456.8866	TFRC|7037	1318.9902
TF|7018	6.0764	TF|7018	1524.957
TGDS|23483	244.5023	TGDS|23483	260.4705
TGFA|7039	450.2315	TGFA|7039	487.6649
TGFB1I1|7041	188.3681	TGFB1I1|7041	1485.9438
TGFB1|7040	287.6157	TGFB1|7040	651.7499
TGFB2|7042	165.7986	TGFB2|7042	528.9730000000001
TGFB3|7043	1097.2222	TGFB3|7043	934.5955
TGFBI|7045	1132.8125	TGFBI|7045	2078.6001
TGFBR1|7046	848.669	TGFBR1|7046	1833.6202
TGFBR2|7048	1451.9676	TGFBR2|7048	13070.568000000001
TGFBR3|7049	182.8704	TGFBR3|7049	5430.2926
TGFBRAP1|9392	346.0648	TGFBRAP1|9392	387.8371
TGIF1|7050	895.544	TGIF1|7050	979.9197
TGIF2|60436	1020.7869999999999	TGIF2|60436	878.2272
lowly_expressed	lowly_expressed	TGM1|7051	43.603
TGM2|7052	1116.8981	TGM2|7052	660.9294
TGM3|7053	21.1227	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TGM5|9333	86.0585
TGOLN2|10618	8004.919	TGOLN2|10618	6918.5313
TGS1|96764	829.2824	TGS1|96764	656.9134
TH1L|51497	4716.1458	TH1L|51497	1386.6896
THADA|63892	1590.5671	THADA|63892	1018.9329
THAP10|56906	54.6875	THAP10|56906	72.2892
THAP11|57215	342.0139	THAP11|57215	569.1337
THAP1|55145	265.9144	THAP1|55145	252.4383
THAP2|83591	66.5509	THAP2|83591	121.6294
THAP3|90326	63.8976	THAP3|90326	222.7424
THAP4|51078	508.9699	THAP4|51078	734.3660000000001
THAP5|168451	1129.0509	THAP5|168451	671.8302
THAP6|152815	452.8356	THAP6|152815	323.58
THAP7|80764	111.9792	THAP7|80764	249.5697
THAP8|199745	118.6343	THAP8|199745	80.895
THAP9|79725	128.7616	THAP9|79725	178.428
THBD|7056	2372.6852	THBD|7056	888.1239
THBS1|7057	32324.0741	THBS1|7057	10447.5043
THBS2|7058	6686.9213	THBS2|7058	4911.6466
THBS3|7059	200.5208	THBS3|7059	754.4636
THBS4|7060	86.8056	THBS4|7060	903.6145
lowly_expressed	lowly_expressed	THEG|51298	6.311
THEM4|117145	596.3542	THEM4|117145	368.3305
lowly_expressed	lowly_expressed	THEM5|284486	6.311
THEMIS|387357	32.4074	THEMIS|387357	29.2599
THG1L|54974	160.8796	THG1L|54974	176.7068
THNSL1|79896	357.6389	THNSL1|79896	212.2777
THNSL2|55258	725.1157	THNSL2|55258	750.4303
THOC1|9984	392.9398	THOC1|9984	410.2123
THOC2|57187	2896.4120000000003	THOC2|57187	1342.5129
THOC3|84321	1621.5278	THOC3|84321	814.6873
THOC4|10189	351.8519	THOC4|10189	461.2737
THOC5|8563	237.2685	THOC5|8563	565.1176
THOC6|79228	136.3137	THOC6|79228	289.346
